math_score,reading_score,writing_score,average_score,total_score,gender_female,gender_male,race/ethnicity_group a,race/ethnicity_group b,race/ethnicity_group c,race/ethnicity_group d,race/ethnicity_group e,parental_level_of_education_associate's degree,parental_level_of_education_bachelor's degree,parental_level_of_education_high school,parental_level_of_education_master's degree,parental_level_of_education_some college,parental_level_of_education_some high school,lunch_free/reduced,lunch_standard,test_preparation_course_completed,test_preparation_course_none,performance_average,performance_excellent,performance_good,performance_poor,pass_status_fail,pass_status_pass
0.257124538956172,0.055117790073620984,-0.205458431864581,0.03640951107451385,0.03640951107451452,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.27924998820142366,0.055117790073620984,0.4585154945812474,0.08370610742039647,0.0837061074203968,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0.19007772306147255,0.33105165777635204,0.3921181019366646,0.32018908914980754,0.3201890891498082,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
-0.2122031723067242,-0.28979954455479284,-0.47104800244291234,-0.34196325969254404,-0.3419632596925437,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
-0.6815308835696204,0.1930847239249865,-0.205458431864581,-0.24737006700077982,-0.24737006700077913,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
-1.7542799378848117,-1.8764192838454963,-1.9981880332683177,-1.9736958336254826,-1.9736958336254822,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
2.0673885681130573,1.227836727810228,0.9232972430933273,1.4789556996239241,1.478955699623924,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
0.9946395137978661,0.8139359262561313,0.7241050651595787,0.8877482453003949,0.8877482453003955,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
0.5253118025349698,0.8139359262561313,0.9896946357379102,0.8168033507815715,0.8168033507815721,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-1.0838117789378172,-0.3587830114804756,-0.603842787732078,-0.7203360304596025,-0.7203360304596019,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True
0.5923586184296693,1.4347871285872762,1.3216815989608244,1.1715278233756885,1.1715278233756892,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
-0.6144840676749209,-0.9106507468859377,-0.7366375730212437,-0.7912809249784258,-0.7912809249784253,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
-0.7485776994643198,-0.5657334122575238,-0.9358297509549922,-0.7912809249784258,-0.7912809249784253,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
-0.5474372517802215,0.26206819085066924,-0.006266253930832468,-0.10548027796313299,-0.10548027796313231,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.8826713312537188,-0.7726838130345721,-0.205458431864581,-0.649391135940779,-0.6493911359407785,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
-0.48039043588552205,-0.28979954455479284,-0.13906103921999816,-0.31831496151960276,-0.31831496151960254,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
-1.0838117789378172,-0.9106507468859377,-0.9358297509549922,-1.027763906707837,-1.0277639067078368,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
-0.07810954051732528,-1.048617680737303,-0.7366375730212437,-0.649391135940779,-0.6493911359407785,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
-0.7485776994643198,-0.28979954455479284,-0.4046506097983295,-0.5075013469031322,-0.5075013469031316,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
-0.01106272462262583,0.12410125699930374,0.5249128872258303,0.22559589645804332,0.22559589645804362,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.6144840676749209,0.33105165777635204,0.5249128872258303,0.08370610742039647,0.0837061074203968,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1.0616863296925656,1.0208863270331796,0.9232972430933273,1.0532863325109836,1.0532863325109834,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
-0.8826713312537188,-0.9796342138116204,-1.3342141068224893,-1.1223570993996017,-1.1223570993996013,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
0.7264522502190682,-0.013865676852061781,-0.006266253930832468,0.2492441946309841,0.24924419463098477,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
-0.8826713312537188,-1.738452349994131,-1.7325984626899862,-1.524378168339601,-1.5243781683396005,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
1.4639672250607623,0.606985525479083,0.4585154945812474,0.8877482453003949,0.8877482453003955,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
0.32417135485087145,1.0208863270331796,1.2552842063162415,0.9113965434733368,0.9113965434733367,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
-2.223607649147708,-1.945402750771179,-1.6662010700454035,-2.044640728144306,-2.0446407281443055,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
1.0616863296925656,1.0898697939588624,1.1888868136716586,1.1715278233756885,1.1715278233756892,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
-0.9497181471484183,-0.9796342138116204,-1.2678167141779064,-1.1223570993996017,-1.1223570993996013,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
-0.5474372517802215,-0.7037003461088894,-0.6702401803766609,-0.6730394341137198,-0.6730394341137196,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True
-2.6258885445159046,-2.7732043538793723,-2.8032564190838847,-2.8752872014688635,-2.875287201468863,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False
0.8605458820084672,0.33105165777635204,0.2593233166474989,0.509375474533337,0.5093754745333373,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
-1.8213267537795113,-2.0833696846225447,-2.263777603846649,-2.1628822190090116,-2.162882219009011,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False
-0.27924998820142366,-0.5657334122575238,-0.8694323583104093,-0.6020945395948964,-0.6020945395948962,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
0.19007772306147255,0.7449524593304486,0.19292592400291605,0.39113398366863095,0.3911339836686316,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.48039043588552205,-0.7726838130345721,-0.603842787732078,-0.649391135940779,-0.6493911359407785,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
0.05598409127207363,-0.3587830114804756,-0.47104800244291234,-0.27101836517372063,-0.2710183651737203,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
-1.4190458584113144,-2.2213366184739103,-2.0645854259129006,-1.997344131798424,-1.9973441317984233,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False
-0.4133436199908226,0.1930847239249865,0.3921181019366646,0.060057809247455664,0.06005780924745566,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
-0.3462968040961231,-0.7726838130345721,-0.8030349656658266,-0.6730394341137198,-0.6730394341137196,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
-1.8213267537795113,-0.3587830114804756,-0.7366375730212437,-1.027763906707837,-1.0277639067078368,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
-0.5474372517802215,-0.42776647840615833,0.32572070929208174,-0.223721768827838,-0.223721768827838,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.2122031723067242,-0.9796342138116204,-0.3382532171537467,-0.531149645076073,-0.5311496450760728,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
-1.6872331219901122,-1.2555680815143515,-1.3342141068224893,-1.50072987016666,-1.5007298701666594,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
-0.3462968040961231,-0.8416672799602549,-0.8030349656658266,-0.6966877322866611,-0.6966877322866608,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True
-1.1508585948325165,-1.393535015365717,-1.798995855334569,-1.524378168339601,-1.5243781683396005,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
-1.4860926743060139,-1.945402750771179,-1.9981880332683177,-1.9027509391066593,-1.9027509391066588,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
-2.4247480968318063,-2.7732043538793723,-2.8032564190838847,-2.8043423069500397,-2.8043423069500397,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False
0.9275926979031666,0.606985525479083,0.8568998504487444,0.8404516489545133,0.8404516489545132,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True
-0.3462968040961231,0.33105165777635204,0.2593233166474989,0.08370610742039647,0.0837061074203968,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
-0.27924998820142366,-0.08284914377774454,-0.006266253930832468,-0.12912857613607379,-0.12912857613607345,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
-1.2849522266219155,-1.393535015365717,-1.2014193215333235,-1.3588400811290133,-1.3588400811290127,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
-1.1508585948325165,-1.669468883068448,-1.5334062847562377,-1.524378168339601,-1.5243781683396005,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
-1.0838117789378172,-1.5315019492170825,-0.9358297509549922,-1.2405985902643073,-1.2405985902643069,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
0.3912181707455709,-0.3587830114804756,-0.3382532171537467,-0.10548027796313299,-0.10548027796313231,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-1.620186306095413,-2.0833696846225447,-2.263777603846649,-2.091937324490188,-2.0919373244901878,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
0.4582649866402704,0.7449524593304486,0.9232972430933273,0.745858456262748,0.7458584562627487,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
0.6594054343243687,0.9519028601074969,1.3216815989608244,1.0296380343380418,1.0296380343380422,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
0.32417135485087145,0.12410125699930374,0.3921181019366646,0.29654079097686675,0.29654079097686703,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.5474372517802215,0.055117790073620984,-0.07266364657541531,-0.20007347065489722,-0.20007347065489686,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
0.4582649866402704,1.1588532608845452,0.9232972430933273,0.8877482453003949,0.8877482453003955,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
-0.07810954051732528,0.1930847239249865,0.3921181019366646,0.1782993001121607,0.17829930011216136,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-2.6258885445159046,-2.4282870192509582,-2.1309828185574835,-2.5176066916031288,-2.5176066916031283,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
0.32417135485087145,0.6759689924047658,0.19292592400291605,0.4147822818415728,0.41478228184157273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
-1.5531394902007134,-1.669468883068448,-1.2014193215333235,-1.5480264665125423,-1.5480264665125418,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.8605458820084672,1.1588532608845452,1.5872711695391557,1.2661210160674539,1.2661210160674536,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
0.7934990661137676,0.8139359262561313,0.9232972430933273,0.8877482453003949,0.8877482453003955,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
-0.07810954051732528,-0.22081607762911007,-0.4046506097983295,-0.24737006700077982,-0.24737006700077913,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
-0.2122031723067242,0.1930847239249865,0.12652853135833322,0.03640951107451385,0.03640951107451452,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
-0.5474372517802215,-0.1518326107034273,-0.4046506097983295,-0.38925985603842617,-0.38925985603842594,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
-0.07810954051732528,-0.1518326107034273,-0.4046506097983295,-0.223721768827838,-0.223721768827838,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0.8605458820084672,-0.1518326107034273,-0.07266364657541531,0.22559589645804332,0.22559589645804362,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
0.12303090716677309,0.33105165777635204,0.3921181019366646,0.29654079097686675,0.29654079097686703,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True
1.262826777376664,1.503770595512959,1.388078991605407,1.4553074014509824,1.4553074014509828,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
-0.4133436199908226,-1.738452349994131,-1.400611499467072,-1.2405985902643073,-1.2405985902643069,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True
2.134435384007757,1.1588532608845452,1.45447638424999,1.6681420850074524,1.668142085007453,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
-0.5474372517802215,-0.1518326107034273,0.2593233166474989,-0.1527768743090146,-0.15277687430901457,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
1.3969204091660627,2.124621797844104,2.1184503106958186,1.975569961255688,1.9755699612556878,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
-0.01106272462262583,-0.42776647840615833,-0.27185582450916385,-0.24737006700077982,-0.24737006700077913,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
-0.9497181471484183,0.46901859162771753,0.12652853135833322,-0.12912857613607379,-0.12912857613607345,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0.257124538956172,-0.3587830114804756,0.2593233166474989,0.060057809247455664,0.06005780924745566,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0.7264522502190682,1.3658036616615934,1.9856555254066528,1.4316591032780415,1.4316591032780417,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
-0.27924998820142366,-0.9796342138116204,-1.2678167141779064,-0.8858741176701901,-0.8858741176701899,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True
-0.8156245153590194,-1.117601147662986,-1.400611499467072,-1.1696536957454837,-1.1696536957454835,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
-1.0167649630431177,-0.7726838130345721,-0.9358297509549922,-0.9568190121890136,-0.9568190121890133,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
2.2014821999024563,2.124621797844104,2.1184503106958186,2.2593495393309815,2.2593495393309815,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1.1957799614819644,0.5380020585534003,0.3921181019366646,0.745858456262748,0.7458584562627487,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
0.5923586184296693,1.0898697939588624,0.9232972430933273,0.9113965434733368,0.9113965434733367,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
0.7934990661137676,0.8829193931818141,0.7241050651595787,0.8404516489545133,0.8404516489545132,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-1.0167649630431177,-0.42776647840615833,-0.47104800244291234,-0.6730394341137198,-0.6730394341137196,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
-0.7485776994643198,-0.013865676852061781,-0.205458431864581,-0.34196325969254404,-0.3419632596925437,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
0.8605458820084672,1.5727540624386418,1.388078991605407,1.3370659105862772,1.3370659105862772,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1.6651076727448606,1.3658036616615934,1.5872711695391557,1.6208454886615709,1.6208454886615709,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1.4639672250607623,1.6417375293643244,1.6536685621837386,1.6681420850074524,1.668142085007453,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
-0.2122031723067242,-0.8416672799602549,-0.8030349656658266,-0.649391135940779,-0.6493911359407785,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1.128733145587265,0.7449524593304486,0.32572070929208174,0.7695067544356898,0.7695067544356898,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
1.3969204091660627,1.77970446321569,1.1888868136716586,1.5262522959698057,1.5262522959698062,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
0.3912181707455709,-0.08284914377774454,-0.07266364657541531,0.08370610742039647,0.0837061074203968,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
-0.07810954051732528,0.5380020585534003,0.3921181019366646,0.29654079097686675,0.29654079097686703,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
1.0616863296925656,0.8829193931818141,0.3921181019366646,0.8168033507815715,0.8168033507815721,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
-1.0167649630431177,-1.393535015365717,-1.1350219288887406,-1.2405985902643073,-1.2405985902643069,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True
1.5310140409554618,1.0208863270331796,0.9232972430933273,1.2188244197215712,1.2188244197215714,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
-0.8826713312537188,-2.2213366184739103,-1.865393247979152,-1.7372128518960712,-1.7372128518960708,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False
1.3969204091660627,0.33105165777635204,0.12652853135833322,0.6512652635709838,0.6512652635709841,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0.5923586184296693,0.8139359262561313,1.056092028382493,0.8640999471274541,0.8640999471274543,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
0.5253118025349698,0.6759689924047658,0.4585154945812474,0.5803203690521604,0.5803203690521607,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
-0.5474372517802215,-0.9796342138116204,-1.3342141068224893,-1.0041156085348961,-1.0041156085348955,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True
-1.0167649630431177,-1.048617680737303,-1.798995855334569,-1.3588400811290133,-1.3588400811290127,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0.257124538956172,-0.9796342138116204,-0.8030349656658266,-0.531149645076073,-0.5311496450760728,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.48039043588552205,-0.22081607762911007,-0.07266364657541531,-0.27101836517372063,-0.2710183651737203,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0.32417135485087145,-0.5657334122575238,0.06013113871375037,-0.05818368161725037,-0.05818368161725003,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
0.6594054343243687,0.1930847239249865,0.19292592400291605,0.36748568549569016,0.36748568549569044,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
-0.48039043588552205,-0.4967499453318411,-0.27185582450916385,-0.4365564523843088,-0.43655645238430824,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
-1.620186306095413,-0.9796342138116204,-0.9358297509549922,-1.2405985902643073,-1.2405985902643069,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.6144840676749209,-1.8074358169198135,-1.400611499467072,-1.335191782956072,-1.3351917829560715,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True
1.4639672250607623,0.26206819085066924,0.657707672514996,0.8404516489545133,0.8404516489545132,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
